customerid,amt_1m,amt_2m,amt_3m,cnt_1m,cnt_3m,cnt_1m,amt_com_1m,amt_com_2m,amt_com_3m,distance,buy
6169,106.84,0,0,3,0,0,46.86,0,0,9.799645,1
6170,12.428,14.29,0,1,2,0,4.52,7.92,0,1.903887,0
6171,31.12,0,0,1,0,0,17.92,0,0,479.723755,0
6172,3.107,3.107,0,1,1,0,6.06,6.66,0,8.859243,0
6173,73.116,15.403,35.107,6,2,4,28.64,5.6,12.21,8.813512,0
6174,107.766,107.766,0,2,2,0,40.68,46.74,0,6.050426,1
6175,66.607,0,0,5,0,0,44.8,0,0,303.93512,0
6176,23.945,8.246,0,1,1,0,15.81,6.95,0,58.899143,0
6177,23.945,8.246,0,1,1,0,15.81,6.95,0,58.899143,0
6178,17.526,0,0,1,0,0,11.4,0,0,14.854689,0
6179,67.661,67.661,72.952,1,1,1,35.37,38.67,27.64,263.299805,0
6180,27.445,0,0,1,0,0,15.34,0,0,5.667815,0
6181,13.65,21.896,0,1,1,0,9.32,11.9,0,5.404135,0
6182,6.062,0,0,1,0,0,6.81,0,0,46.555889,0
6183,44.004,0,0,1,0,0,14.99,0,0,30.979368,1
6184,39.738,0,0,2,0,0,20.29,0,0,51.208977,0
6185,6.922,0,0,1,0,0,8.03,0,0,159.50206,0
6186,7.252,0,0,1,0,0,8.34,0,0,10.920299,0
6187,16.045,0,0,1,0,0,10,0,0,57.055813,0
6188,70.865,43.585,0,2,2,0,38.4,25.99,0,41.944649,0
6189,70.865,43.585,0,2,2,0,38.4,25.99,0,41.944649,0
6190,72.952,0,0,1,0,0,37.74,0,0,492.883453,0
6191,60.622,276.744,407.734,4,19,27,33.34,164.6,251.62,16.537727,0
6192,39.79,0,0,1,0,0,16.36,0,0,66.427788,0
6193,64.217,0,0,2,0,0,27.48,0,0,275.299835,0
6194,64.217,0,0,2,0,0,27.48,0,0,275.299835,0
6195,75.399,0,0,3,0,0,32.25,0,0,94.18313013,0
6196,73.132,0,0,2,0,0,31.26,0,0,63.660854,0
6197,67.631,0,0,2,0,0,35.13,0,0,0.771521,0
6198,96.088,234.447,107.494,3,7,6,50.76,118.73,77.58,40.598904,0
6199,64.887,0,0,1,0,0,19.69,0,0,13.416818,0
6200,59.965,0,0,1,0,0,23.62,0,0,343.667908,0
6201,32.736,0,0,1,0,0,15.21,0,0,119.80191,0
6202,41.937,0,0,1,0,0,16.96,0,0,2.58841,0
6203,16.045,0,0,1,0,0,8.6,0,0,425.75943,0
6204,24.49,0,0,1,0,0,12.66,0,0,94.18313013,0
6205,15.089,0,0,1,0,0,8.6,0,0,60.847763,0
6206,47.367,41.569,148.938,3,6,15,25.95,41.06,83.73,5.353421,0
6207,47.367,41.569,148.938,3,6,15,25.95,41.06,83.73,5.353421,0
6208,47.367,41.569,148.938,3,6,15,25.95,41.06,83.73,5.353421,0
6209,67.748,47.349,0,1,2,0,34.05,23.24,0,86.190887,1
6210,18.196,0,0,1,0,0,12.59,0,0,2.051035,0
6211,15.089,0,0,1,0,0,11.5,0,0,11.817447,0
6212,191.216,202.445,82.831,5,7,1,98.35,108.89,35.88,13.772313,0
6213,18.212,47.138,0,2,1,0,17.92,26.19,0,15.898665,0
6214,18.212,47.138,0,2,1,0,17.92,26.19,0,15.898665,0
6215,32.736,0,0,1,0,0,14.36,0,0,61.354488,0
6216,2.147,0,0,1,0,0,5.76,0,0,146.827591,0
6217,9.879,0,0,1,0,0,7.89,0,0,146.244629,0
6218,36.02,157.863,0,1,3,0,13.2,60.28,0,2.73938,0
6219,75.62,0,0,4,0,0,42.73,0,0,11.630631,0
6220,37.42,246.973,333.921,4,26,34,32.11,210.69,274.17,1.53146,0
6221,2.917,0,0,1,0,0,6,0,0,2.526625,0
6222,15.21,307.488,0,1,11,0,10,131.49,0,4.59197,0
6223,15.21,307.488,0,1,11,0,10,131.49,0,4.59197,0
6224,103.099,0,0,3,0,0,40.58,0,0,1216.626099,0
6225,84.019,0,0,1,0,0,35.98,0,0,71.122864,0
6226,48.462,0,0,1,0,0,20.07,0,0,198.152649,0
6227,16.53,0,0,1,0,0,8.6,0,0,3.79482,0
6228,25.133,0,0,1,0,0,12.86,0,0,125.395149,0
6229,59.965,0,0,1,0,0,96.76,0,0,698.218628,1
6230,9.28,0,0,1,0,0,7.19,0,0,9.596879,0
6231,67.748,0,0,1,0,0,20.33,0,0,60.884548,0
6232,45.852,0,0,1,0,0,22.21,0,0,14.857924,0
6233,21.308,0,0,1,0,0,12.98,0,0,71.122864,0
6234,85.836,0,0,2,0,0,41.37,0,0,94.18313013,0
6235,19.749,19.071,0,1,1,0,9.54,13.26,0,38.977806,0
6236,13.65,0,0,1,0,0,8.17,0,0,306.90094,0
6237,95.998,0,0,2,0,0,39.84,0,0,41.418636,1
6238,50.036,0,0,1,0,0,26.3,0,0,316.71051,0
6239,50.266,0,0,2,0,0,27.34,0,0,94.18313013,0
6240,5.385,0,0,1,0,0,6.31,0,0,32.97211175,0
6241,25.133,0,0,1,0,0,14.48,0,0,14.049652,0
6242,9.909,0,0,1,0,0,8.8,0,0,57.01281,0
6243,40.216,0,0,1,0,0,21.92,0,0,157.543701,0
6244,49.589,0,0,3,0,0,27.2,0,0,57.115314,0
6245,4.299,12.757,0,1,2,0,6.07,13.5,0,32.82260775,0
6246,4.299,12.757,0,1,2,0,6.07,13.5,0,32.82260775,0
6247,43.078,12.178,66.952,6,2,3,41.74,14.22,47.16,10.740614,0
6248,43.078,12.178,66.952,6,2,3,41.74,14.22,47.16,10.740614,0
6249,25.133,0,0,1,0,0,14.48,0,0,36.336376,0
6250,3.381,0,0,1,0,0,5.86,0,0,32.88593308,0
6251,44.122,0,0,2,0,0,26.34,0,0,13.748904,0
6252,44.122,0,0,2,0,0,26.34,0,0,13.748904,0
6253,4.621,0,0,1,0,0,7.06,0,0,7.832213,0
6254,25.133,0,0,1,0,0,16.34,0,0,25.588316,0
6255,25.133,49.007,0,1,1,0,10.75,16.61,0,285.442383,0
6256,15.21,0,0,1,0,0,8.52,0,0,218.182739,0
6257,164.965,0,0,2,0,0,57.68,0,0,6.110163,0
6258,184.579,115.695,470.537,13,8,25,121.03,71.66,262.85,11.544481,0
6259,15.148,0,0,1,0,0,8.6,0,0,100.257759,0
6260,5.291,0,0,1,0,0,7.47,0,0,3.038813,0
6261,72.952,0,0,1,0,0,25.74,0,0,34.162327,0
6262,23.945,7.555,0,1,1,0,6.38,3.33,0,18.91601,0
6263,15.148,0,0,1,0,0,8.6,0,0,338.314026,0
6264,72.952,0,0,1,0,0,25.74,0,0,54.139431,0
6265,66.307,0,0,3,0,0,37.27,0,0,285.142151,1
6266,15.089,72.952,0,1,1,0,8.6,21.64,0,81.054962,0
6267,32.736,0,0,1,0,0,17.32,0,0,199.196213,0
6268,62.122,0,0,1,0,0,22.67,0,0,126.973396,0
6269,25.133,0,0,1,0,0,12.21,0,0,4.945113,0
6270,32.736,0,0,1,0,0,15.21,0,0,1833.812988,0
6271,72.952,72.952,0,1,1,0,27.63,41.27,0,281.392914,0
6272,78.179,0,0,4,0,0,44.69,0,0,1.742067,0
6273,78.179,0,0,4,0,0,44.69,0,0,1.742067,0
6274,16.271,115.289,67.871,1,6,3,5.6,39.12,29.55,29.258482,0
6275,43.542,0,0,1,0,0,17.42,0,0,68.12722,0
6276,97.312,0,0,7,0,0,67.91,0,0,94.18313013,1
6277,23.52,0,0,1,0,0,11.75,0,0,61.550953,0
6278,107.964,164.455,0,1,4,0,35.64,71.57,0,289.450104,0
6279,107.964,164.455,0,1,4,0,35.64,71.57,0,289.450104,0
6280,90.605,32.736,32.736,3,1,1,45.72,18.5,17.81,256.629791,0
6281,90.605,32.736,32.736,3,1,1,45.72,18.5,17.81,256.629791,0
6282,95.002,82.837,0,5,2,0,52.54,29.89,0,24.913773,0
6283,54.89,0,0,2,0,0,27.16,0,0,274.684631,0
6284,49.007,0,0,1,0,0,18.96,0,0,94.18313013,0
6285,19.37,0,0,2,0,0,16.73,0,0,94.18313013,0
6286,15.547,0,0,2,0,0,14.6,0,0,3.94626,0
6287,12.987,0,0,1,0,0,9.95,0,0,94.18313013,0
6288,15.224,0,0,1,0,0,11.91,0,0,94.18313013,0
6289,25.133,0,0,1,0,0,10.75,0,0,353.631775,1
6290,2.917,0,0,1,0,0,6,0,0,94.18313013,0
6291,15.089,0,0,1,0,0,10,0,0,3.585397,0
6292,20.838,0,0,1,0,0,12.59,0,0,335.854065,0
6293,32.736,0,0,1,0,0,18.98,0,0,376.877533,0
6294,25.134,0,0,2,0,0,21.05,0,0,59.688679,0
6295,12.016,0,0,1,0,0,8.5,0,0,63.960503,0
6296,18.71,0,0,2,0,0,14.95,0,0,34.239655,0
6297,59.965,0,0,1,0,0,22.06,0,0,157.543701,0
6298,104.228,0,0,2,0,0,54.26,0,0,34.583237,0
6299,49.007,0,0,2,0,0,24.06,0,0,94.18313013,0
6300,193.171,37.44,79.866,3,2,2,85.66,12.59,36.18,12.197479,1
6301,117.05,20.051,32.344,5,4,4,68.36,26.51,16.35,157.77739,0
6302,23.52,0,0,1,0,0,12.36,0,0,94.18313013,0
6303,27.445,0,0,1,0,0,68.95,0,0,62.192482,1
6304,72.474,163.68,0,3,5,0,43.93,87.4,0,54.522087,0
6305,72.474,163.68,0,3,5,0,43.93,87.4,0,54.522087,0
6306,9.817,57.889,40.643,1,1,1,9.49,26.57,23.28,3.294275,0
6307,9.817,57.889,40.643,1,1,1,9.49,26.57,23.28,3.294275,0
6308,139.552,7.854,256.173,4,1,5,71.13,7.92,129.93,21.530848,0
6309,18.856,15.148,0,2,1,0,18.2,10,0,14.998666,0
6310,18.856,15.148,0,2,1,0,18.2,10,0,14.998666,0
6311,30.548,0,0,2,0,0,18.84,0,0,7.505353,0
6312,334.647,271.86,172.791,18,15,9,162.28,124.43,75.51,5.626943,0
6313,3.227,0,0,1,0,0,6.01,0,0,21.078798,0
6314,15.134,0,0,2,0,0,15.85,0,0,38.999077,0
6315,39.738,0,0,2,0,0,25.48,0,0,73.626144,1
6316,145.904,0,0,2,0,0,59.63,0,0,687.154175,1
6317,15.37,0,0,1,0,0,8.6,0,0,94.18313013,0
6318,3.073,0,0,1,0,0,5.79,0,0,77.173203,0
6319,14.59,0,0,1,0,0,9.23,0,0,401.748505,0
6320,12.987,0,0,1,0,0,8.77,0,0,53.661057,0
6321,14.062,0,0,1,0,0,10.35,0,0,16.625191,0
6322,24.517,0,0,1,0,0,10.61,0,0,38.229515,0
6323,37.528,39.27,0,3,5,0,25.91,36.69,0,271.048737,1
6324,19.526,0,0,3,0,0,21.22,0,0,8.494491,0
6325,51.628,17.433,0,3,2,0,29.91,14.38,0,51.861294,0
6326,29.469,31.333,32.542,2,2,2,22.03,22.71,23.17,18.22938,0
6327,35.225,25.133,0,2,1,0,23.19,15.03,0,1.616165,0
6328,35.225,25.133,0,2,1,0,23.19,15.03,0,1.616165,0
6329,57.878,10.428,0,3,3,0,38.58,18.95,0,9.864488,0
6330,57.878,10.428,0,3,3,0,38.58,18.95,0,9.864488,0
6331,145.904,0,0,2,0,0,55.26,0,0,290.728882,0
6332,17.526,0,0,1,0,0,10.51,0,0,71.051338,0
6333,36.02,0,0,1,0,0,20.37,0,0,9.564812,0
6334,7.175,0,0,1,0,0,6.71,0,0,41.46823242,0
6335,25.133,0,0,1,0,0,16.34,0,0,472.106293,0
6336,48.489,0,0,4,0,0,35.37,0,0,1843.768677,1
6337,35.012,0,0,1,0,0,15,0,0,8.363542,0
6338,11.071,11.071,4.299,1,1,1,9.8,9.8,6.79,9.344396,0
6339,48.462,0,0,1,0,0,22.86,0,0,211.471725,0
6340,107.964,0,0,1,0,0,38.44,0,0,110.48761,1
6341,68.748,72.952,0,3,1,0,36.08,25.74,0,94.18313013,1
6342,5.003,0,0,1,0,0,6.22,0,0,15.782389,0
6343,40.216,169.849,0,1,4,0,20.11,67.24,0,211.888687,1
6344,40.216,169.849,0,1,4,0,20.11,67.24,0,211.888687,1
6345,33.314,0,0,1,0,0,18.85,0,0,462.416565,0
6346,32.542,0,0,2,0,0,19.93,0,0,2019.434082,0
6347,9.029,81.685,0,1,5,0,7.65,31.36,0,7.58754,0
6348,9.029,81.685,0,1,5,0,7.65,31.36,0,7.58754,0
6349,3.107,0,0,1,0,0,6.26,0,0,8.900862,0
6350,61.088,0,0,3,0,0,40.25,0,0,471.486938,1
6351,32.736,0,0,1,0,0,14.36,0,0,85.997871,0
6352,73.132,0,0,2,0,0,30.89,0,0,14.527812,0
6353,19.869,8.53,0,1,1,0,9.57,7.73,0,94.18313013,0
6354,6.882,6.062,0,1,1,0,7.67,6.57,0,139.535461,0
6355,145.904,0,0,2,0,0,51.48,0,0,16.386063,0
6356,120.648,0,0,3,0,0,52.4,0,0,15.088162,0
6357,41.057,0,0,1,0,0,17.78,0,0,1.531599,0
6358,15.089,0,0,1,0,0,8.49,0,0,4.655539,0
6359,6.144,6.144,6.144,1,1,1,7.39,7.39,7.04,3.162872,0
6360,100.184,0,0,3,0,0,44.97,0,0,301.553802,0
6361,87.126,59.502,96.89,1,1,5,37.57,26.83,61.45,13.942855,0
6362,87.126,59.502,96.89,1,1,5,37.57,26.83,61.45,13.942855,0
6363,87.126,59.502,96.89,1,1,5,37.57,26.83,61.45,13.942855,0
6364,70.486,0,0,3,0,0,43.36,0,0,66.4505,0
6365,7.696,4.006,0,1,1,0,7.28,6.39,0,8.696679,0
6366,49.007,75.124,0,1,2,0,16.12,33.46,0,150.515182,0
6367,145.904,0,0,2,0,0,62.94,0,0,368.651337,0
6368,39.034,0,0,1,0,0,16.14,0,0,94.18313013,0
6369,49.794,23.664,0,6,3,0,45.9,21.94,0,18.19508,0
6370,49.794,23.664,0,6,3,0,45.9,21.94,0,18.19508,0
6371,3.107,0,0,1,0,0,6.32,0,0,8.432161,0
6372,80.703,262.387,28.992,7,6,4,54.51,112.07,27.5,55.768967,0
6373,80.703,262.387,28.992,7,6,4,54.51,112.07,27.5,55.768967,0
6374,49.007,0,0,1,0,0,20.23,0,0,394.440918,0
6375,6.062,25.133,47.999,1,1,1,7.28,10.75,19.92,13.148058,0
6376,6.062,25.133,47.999,1,1,1,7.28,10.75,19.92,13.148058,0
6377,27.018,0,0,1,0,0,15.18,0,0,329.829468,0
6378,14.836,0,0,2,0,0,16.83,0,0,15.519236,0
6379,72.952,0,0,1,0,0,31.34,0,0,11.843827,0
6380,134.805,0,0,2,0,0,44.4,0,0,317.049927,0
6381,1.93,0,0,1,0,0,5.82,0,0,9.400606,0
6382,9.879,0,0,1,0,0,8.15,0,0,94.18313013,0
6383,5.037,0,0,1,0,0,6.23,0,0,14.430306,0
6384,14.578,0,0,1,0,0,9.6,0,0,37.484344,0
6385,17.526,0,0,1,0,0,11.4,0,0,4.790188,0
6386,30.359,0,0,2,0,0,21.98,0,0,8.460196,0
6387,16.693,0,0,1,0,0,10,0,0,291.374664,0
6388,25.133,0,0,1,0,0,14.48,0,0,94.18313013,0
6389,107.964,0,0,1,0,0,45.06,0,0,32.974548,0
6390,6.062,0,0,1,0,0,7.67,0,0,480.938354,0
6391,10.84,0,0,1,0,0,7.54,0,0,55.607544,0
6392,40.216,0,0,1,0,0,16.48,0,0,2081.32373,0
6393,135.496,54.89,0,2,2,0,58.32,27.16,0,71.051338,0
6394,135.496,54.89,0,2,2,0,58.32,27.16,0,71.051338,0
6395,8.246,0,0,1,0,0,7.65,0,0,34.33173,0
6396,3.107,38.167,0,1,1,0,6.49,15.9,0,6.593821,0
6397,145.904,0,0,2,0,0,55.26,0,0,266.167267,0
6398,207.599,490.728,0,11,21,0,122.15,288.09,0,3.076890667,1
6399,207.599,490.728,0,11,21,0,122.15,288.09,0,3.076890667,1
6400,11.503,0,0,1,0,0,8.65,0,0,94.18313013,0
6401,2.861,0,0,1,0,0,5.74,0,0,11.887877,0
6402,9.879,0,0,1,0,0,7.32,0,0,68.63300175,0
6403,72.952,0,0,1,0,0,32,0,0,53.01592733,0
6404,71.655,0,0,2,0,0,30.47,0,0,497.139679,0
6405,65.472,0,0,2,0,0,32.09,0,0,39.67614,0
6406,6.062,25.133,0,1,1,0,6.46,10.75,0,14.831467,0
6407,6.062,25.133,0,1,1,0,6.46,10.75,0,14.831467,0
6408,16.888,0,0,1,0,0,10,0,0,5.410046,0
6409,48.462,0,0,1,0,0,22.53,0,0,124.026772,0
6410,25.133,67.748,84.019,1,1,1,14.48,30.38,40.81,75.192947,1
6411,42.615,0,0,1,0,0,22.39,0,0,60.188358,0
6412,40.216,0,0,1,0,0,14.14,0,0,58.645794,0
6413,82.038,0,0,3,0,0,40.64,0,0,94.216492,1
6414,26.144,0,0,2,0,0,20.5,0,0,1.488747,0
6415,25.626,0,0,1,0,0,16.57,0,0,12.28264,0
6416,25.133,2.917,0,1,1,0,12.86,5.83,0,9.686976,0
6417,32.095,0,0,2,0,0,19.27,0,0,52.573921,0
6418,119.263,22.633,0,4,2,0,53.78,10.23,0,9.900958,1
6419,2.147,0,0,1,0,0,54.45,0,0,871.207581,0
6420,18.19,0,0,1,0,0,9.19,0,0,144.704834,0
6421,64.252,0,0,3,0,0,26.05,0,0,94.18313013,0
6422,182.542,186.719,0,2,2,0,77.74,93.41,0,8.927002,0
6423,3.235,0,0,1,0,0,6.02,0,0,3.960075,0
6424,12.987,0,0,1,0,0,10.61,0,0,94.18313013,0
6425,15.21,16.045,0,1,1,0,8.6,8.9,0,175.024094,0
6426,45.852,0,0,2,0,0,22.35,0,0,243.568771,0
6427,107.964,0,0,1,0,0,29.37,0,0,12.536923,0
6428,59.965,59.965,0,1,1,0,22.06,22.06,0,15.675256,0
6429,67.748,0,0,1,0,0,29.9,0,0,264.267059,0
6430,25.133,0,0,1,0,0,10.75,0,0,68.177536,0
6431,7.854,0,0,1,0,0,8.31,0,0,41.836906,0
6432,24.517,49.034,0,1,2,0,13.92,21.76,0,46.02375,0
6433,36.02,0,0,1,0,0,13.2,0,0,41.929523,0
6434,33.314,0,0,1,0,0,14.52,0,0,10.716979,0
6435,28.95,0,0,1,0,0,13.29,0,0,21.808142,0
6436,2.223,0,0,1,0,0,5.79,0,0,7.785421,0
6437,72.952,0,0,1,0,0,32.33,0,0,953.209167,0
6438,50.266,0,0,2,0,0,25.72,0,0,17.05188767,0
6439,12.987,85.939,0,1,2,0,8.77,48.54,0,117.398605,1
6440,79.25,0,0,2,0,0,31.39,0,0,201.379517,0
6441,7.252,0,0,1,0,0,7.71,0,0,9.4374,0
6442,11.893,0,0,1,0,0,9.54,0,0,9.302528,0
6443,17.3,0,0,1,0,0,9.99,0,0,71.652718,0
6444,18.908,0,0,1,0,0,9.35,0,0,461.136353,0
6445,19.071,38.462,0,1,3,0,10.5,29.15,0,18.223188,0
6446,19.071,38.462,0,1,3,0,10.5,29.15,0,18.223188,0
6447,82.831,0,0,1,0,0,40.08,0,0,320.343719,1
6448,35.26,0,0,2,0,0,20.17,0,0,89.173592,0
6449,27.445,0,0,1,0,0,11.27,0,0,166.476532,0
6450,119.93,59.965,59.965,2,1,1,42.2,23.64,23.64,338.870972,0
6451,12.89,0,0,1,0,0,10.87,0,0,13.000536,0
6452,48.395,8.246,0,6,1,0,33.27,2.93,0,4.833486,0
6453,48.395,8.246,0,6,1,0,33.27,2.93,0,4.833486,0
6454,32.736,0,0,1,0,0,14.36,0,0,322.408173,0
6455,14.59,0,0,1,0,0,9.23,0,0,8.977369,0
6456,62.868,0,0,1,0,0,19.23,0,0,94.18313013,0
6457,51.514,0,0,1,0,0,16.68,0,0,7.396231,0
6458,24.49,0,0,1,0,0,15.49,0,0,126.388756,0
6459,63.229,0,0,2,0,0,24.3,0,0,116.623276,0
6460,73.042,7.372,0,2,1,0,39.01,7.75,0,8.73206,0
6461,16.888,0,0,1,0,0,10.32,0,0,2.109743,0
6462,122.077,0,0,2,0,0,55.43,0,0,519.764648,0
6463,84.635,0,0,2,0,0,39.36,0,0,93.6589491,0
6464,19.132,16.271,0,1,1,0,9.4,8.95,0,33.104443,0
6465,12.987,0,0,1,0,0,9.11,0,0,49.979656,0
6466,24.222,0,0,1,0,0,12.58,0,0,8.867481,0
6467,67.336,0,0,2,0,0,31.45,0,0,283.199554,0
6468,67.336,0,0,2,0,0,31.45,0,0,283.199554,0
6469,206.571,0,0,12,0,0,144.88,0,0,10.727401,1
6470,206.571,0,0,12,0,0,144.88,0,0,10.727401,1
6471,13.65,2.917,0,1,1,0,8.96,6.05,0,50.153648,0
6472,105.688,0,0,2,0,0,40.1,0,0,533.623779,0
6473,8.246,0,0,1,0,0,7.65,0,0,5.458812,0
6474,50.266,0,0,2,0,0,22.96,0,0,46.978535,0
6475,6.18,0,0,1,0,0,6.49,0,0,94.18313013,0
6476,4.366,0,0,1,0,0,6.73,0,0,71.122864,0
6477,83.022,0,0,1,0,0,30.74,0,0,581.03363,1
6478,213.011,0,0,3,0,0,86.36,0,0,324.907166,1
6479,32.736,201.064,0,1,8,0,12.46,84.88,0,89.757324,0
6480,32.736,201.064,0,1,8,0,12.46,84.88,0,89.757324,0
6481,7.887,6.922,6.242,1,1,1,6.87,6.66,6.87,3.821993,0
6482,7.887,6.922,6.242,1,1,1,6.87,6.66,6.87,3.821993,0
6483,5.037,0,0,1,0,0,6.23,0,0,17.855158,0
6484,7.372,0,0,1,0,0,7.19,0,0,8.384769,0
6485,7.696,0,0,1,0,0,7.28,0,0,7.40624,0
6486,101.217,0,0,4,0,0,60.9,0,0,129.814529,1
6487,8.301,0,0,2,0,0,12.87,0,0,94.18313013,0
6488,8.839,0,0,1,0,0,8.28,0,0,7.581128,0
6489,40.216,40.216,0,1,1,0,17.52,19.25,0,300.382629,0
6490,40.216,40.216,0,1,1,0,17.52,19.25,0,300.382629,0
6491,82.831,19.469,0,1,2,0,35.88,18.82,0,7.168424,0
6492,11.268,0,0,1,0,0,9.15,0,0,10.975639,0
6493,25.133,0,0,1,0,0,10.75,0,0,768.619751,0
6494,32.763,0,0,2,0,0,21.46,0,0,22.83235,0
6495,15.089,0,0,1,0,0,8.49,0,0,39.75163175,0
6496,12.124,0,0,2,0,0,14.04,0,0,94.18313013,0
6497,133.5,4.457,16.045,6,1,1,63.35,6.1,11.9,127.384483,0
6498,16.888,0,0,1,0,0,10,0,0,4.181373,0
6499,4.177,0,0,1,0,0,6.28,0,0,16.800497,0
6500,101.902,0,0,1,0,0,33.93,0,0,129.596191,1
6501,23.945,48.462,116.37,1,1,2,10.48,26.78,48.44,7.198484,0
6502,23.945,48.462,116.37,1,1,2,10.48,26.78,48.44,7.198484,0
6503,110.75,0,0,5,0,0,66.93,0,0,65.810997,0
6504,110.75,0,0,5,0,0,66.93,0,0,65.810997,0
6505,145.904,0,0,2,0,0,47.24,0,0,44.260571,0
6506,2.861,0,0,1,0,0,5.98,0,0,12.646562,0
6507,215.928,0,0,2,0,0,101.5,0,0,475.110901,1
6508,25.133,0,0,1,0,0,13.81,0,0,46.951992,0
6509,16.248,16.018,0,1,1,0,8.6,13.25,0,12.102336,0
6510,53.686,0,0,1,0,0,28.3,0,0,76.39521,0
6511,15.089,0,0,1,0,0,10,0,0,298.670837,0
6512,9.879,0,0,1,0,0,8.15,0,0,4.874586,0
6513,107.964,0,0,2,0,0,43.53,0,0,205.474457,0
6514,39.498,31.399,0,2,2,0,21.89,17.26,0,79.21984242,0
6515,15.21,0,0,1,0,0,10,0,0,288.73526,0
6516,86.154,0,0,3,0,0,36.93,0,0,286.507599,0
6517,8.246,0,0,1,0,0,8.18,0,0,8.051204,0
6518,25.133,0,0,1,0,0,10.75,0,0,2448.630371,0
6519,64.91,0,0,1,0,0,23.46,0,0,310.10788,0
6520,56.942,14.744,0,2,2,0,24.41,14.14,0,37.75894708,0
6521,80.432,0,0,2,0,0,37.92,0,0,936.455811,0
6522,16.22,0,0,2,0,0,13.84,0,0,2.401104,0
6523,67.748,0,0,1,0,0,29.01,0,0,65.04924,0
6524,9.369,0,0,1,0,0,7.75,0,0,14.054267,0
6525,5.834,0,0,2,0,0,11.86,0,0,14.020941,0
6526,25.133,0,0,1,0,0,10.75,0,0,18.473896,0
6527,2.147,77.088,0,1,5,0,5.76,50.66,0,9.378453,0
6528,787.526,803.522,678.781,27,36,29,388.67,304.79,265.57,18.686125,0
6529,787.526,803.522,678.781,27,36,29,388.67,304.79,265.57,18.686125,0
6530,21.896,21.896,0,1,1,0,12.98,14.8,0,9.400125,0
6531,22.216,0,0,1,0,0,11.96,0,0,469.812164,0
6532,271.058,0,0,5,0,0,130.24,0,0,81.418213,0
6533,20.931,36.976,20.931,1,2,1,12.91,27.75,10.04,8.682325,0
6534,25.133,0,0,1,0,0,12.21,0,0,438.753784,0
6535,61.363,220.707,0,2,8,0,30.52,141.48,0,8.420284,0
6536,14.578,0,0,1,0,0,8.38,0,0,2.526368667,0
6537,14.062,0,0,1,0,0,11.39,0,0,14.746985,0
6538,65.472,0,0,2,0,0,24.92,0,0,139.615417,0
6539,65.472,0,0,2,0,0,24.92,0,0,139.615417,0
6540,67.748,0,0,1,0,0,30.38,0,0,544.562439,0
6541,24.135,0,0,1,0,0,11.93,0,0,40.077728,0
6542,15.089,15.089,0,1,1,0,10,8.49,0,94.18313013,0
6543,57.637,9.355,0,2,1,0,26.51,7.75,0,13.894073,0
6544,99.229,0,0,2,0,0,48.96,0,0,52.00098067,1
6545,50.266,0,0,2,0,0,27.87,0,0,94.18313013,0
6546,23.945,240.986,62.752,2,5,3,17.6,130.37,37.31,6.20225,0
6547,6.882,0,0,1,0,0,8.02,0,0,94.18313013,0
6548,11.071,0,0,1,0,0,8.23,0,0,8.720438,0
6549,107.964,0,0,1,0,0,35.64,0,0,94.18313013,0
6550,15.997,0,0,1,0,0,8.6,0,0,2.431172,0
6551,65.472,0,0,2,0,0,27.67,0,0,93.6589491,0
6552,197.02,56.909,0,3,2,0,84.62,27.65,0,137.775452,0
6553,197.02,56.909,0,3,2,0,84.62,27.65,0,137.775452,0
6554,2.917,0,0,1,0,0,6,0,0,9.603392,0
6555,8.246,0,0,1,0,0,6.95,0,0,488.135529,0
6556,25.133,0,0,1,0,0,12.21,0,0,127.045837,0
6557,35.889,0,0,2,0,0,18.36,0,0,18.240841,0
6558,16.693,0,0,1,0,0,10,0,0,488.414551,0
6559,72.952,72.952,0,1,1,0,32,25.74,0,316.180939,1
6560,72.952,72.952,0,1,1,0,32,25.74,0,316.180939,1
6561,15.008,0,0,2,0,0,14.45,0,0,145.859787,0
6562,14.744,0,0,2,0,0,13.95,0,0,94.18313013,0
6563,91.704,0,0,2,0,0,49.91,0,0,51.049599,0
6564,48.462,0,0,1,0,0,25.29,0,0,210.806305,0
6565,51.697,0,0,1,0,0,28.23,0,0,119.439278,0
6566,26.3,50.79,52.6,1,2,3,14.92,27.54,21.16,3.077069,0
6567,26.3,50.79,52.6,1,2,3,14.92,27.54,21.16,3.077069,0
6568,119.93,0,0,2,0,0,49.54,0,0,160.037674,0
6569,45.832,0,0,2,0,0,24.71,0,0,7.454882,0
6570,16.621,0,0,1,0,0,10,0,0,94.18313013,0
6571,25.133,0,0,1,0,0,12.21,0,0,94.44865485,0
6572,120.876,0,0,3,0,0,52.74,0,0,14.160551,0
6573,24.517,269.14,0,1,9,0,12.04,115.49,0,42.459309,0
6574,36.02,0,0,1,0,0,13.2,0,0,320.583435,0
6575,38.09,0,0,1,0,0,21.84,0,0,10.001721,0
6576,6.767,0,0,2,0,0,11.72,0,0,10.454412,0
6577,6.144,0,0,1,0,0,6.84,0,0,61.282204,0
6578,70.753,0,0,2,0,0,34.42,0,0,90.429001,0
6579,40.216,0,0,1,0,0,17.52,0,0,122.5370624,0
6580,25.133,0,0,1,0,0,12.86,0,0,51.109268,1
6581,18.71,0,0,2,0,0,16.45,0,0,12.559965,0
